"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Dominica","DMA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","15.2349118339196","-11.387591074027","30.0823380265444","3.80772836604845","3.82570228336539","1.12957031597129","9.26219879666699","4.31834793433465","-0.697529709279237","8.39007863005649","14.7425920247851","6.22268768665697","8.3883208314754","2.41545893719808","6.69153137340939","0.966481595722811","0.621181262729124","6.92237627770469","3.21817321344059","2.99862448418158","7.28276353276354","-4.33195020746888","21.7990978487162","-2.01552595968948","-16.884721616514","7.76563183209444","4.84459952933538","4.09442724458206","3.11547326938806","8.22036342659361","8.05570362473347","-8.09644200530308","2.8851315083199","-0.0978218338333079","-2.51321887851688","-2.00214276148387","3.77861291424666","-6.9462733737161","9.69362484964269","-12.4427530155454","38.5369087962281","0.70194097314544","-31.525584833923","5.01272460862189","1.07218917529559","",
"Denmark","DNK","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","5.69018703006086","8.10900475352305","6.34936200578409","5.07716187784946","4.21102860089648","6.96877480525248","-2.49855580483586","-0.658557995567861","-3.60623749343156","3.75102783824437","1.65320696064259","0.0484931487472124","2.10355730417029","4.14980272471882","-5.38119558410126","4.81477231644331","6.32612431107171","5.69832294838871","6.10347769935262","6.01642180569488","0.118635550168179","0.00944440117311274","2.12318418519553","-2.54477319353175","-0.289340835766566","1.33584702759362","-5.32876875968451","8.03415663986668","6.07132298853963","0.0950652572519601","5.37152355160076","2.07811469506942","2.95667991362455","3.84042146145443","-0.984257372743485","-1.59104276760202","-1.2109684549398","2.60637805473529","-0.863813832365409","3.78682604399184","-2.47635570863586","-1.21460028223612","-10.5917497498819","0.151132034261096","2.75012753803003","1.600502348226","-1.26643763591281","0.451923792163839","1.44623424252413","5.77791045076816","5.9654068339911","0.966052220188928","1.61080980270513","-4.91296054577771","10.768038604223","6.97784404779517","",
"Dominican Republic","DOM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","10.0451684626519","-4.19990997188609","15.2363293465603","9.22550418128442","17.847632489164","16.8922639846593","20.6201544596442","5.1463431266916","8.01886792321372","7.56004366725878","5.86145648642263","-2.40891659003559","7.90863318839456","4.31318993490689","3.32751472872417","-4.4240312542188","9.1471497998992","0.921052636440223","-6.25814863014578","7.30715737363316","18.9032901288896","-0.628878082709164","5.4763311111586","-6.09453599678376","5.04329095214513","11.4894137148444","6.53997155161687","5.23940056967531","5.72367327887919","7.23253781536357","10.808473383459","8.31961467222912","10.3653871601609","2.83337999525581","-1.24057828924882","5.69802870070876","-2.7537507286106","3.35020850932806","7.87407141795791","9.58978585194403","4.12548816329716","1.85512018317608","-4.73083150502991","9.51483030470905","1.95023358678303","-0.582957175953865","9.34877299961634","8.85038597054842","7.89209078838076","6.71787515809925","3.11302928987176","7.7719529330322","5.97332165010629","-6.24949199725724","15.8929481891739","1.42808097277967","",
"Algeria","DZA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.08361011334189","0.013670257344117","5.05039345181882","7.1233012245191","3.5842413460029","5.9962715351821","-0.532868126534126","0.587236696829365","-0.596500788235744","-4.32923661925835","1.00293080577177","-0.835677690698773","-0.501279038087858","-2.63668322032342","1.49391194804929","1.85890720098547","6.25651596671403","1.08439954396439","-1.23193152425594","-1.14156283924976","-6.88548297427664","7.3387810806361","1.32261493628916","",
"East Asia & Pacific (excluding high income)","EAP","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","-20.5522377773699","-3.68262106594976","6.43987387206424","12.1714582962558","13.2418248970004","13.1616727199964","-5.59933185455438","0.928575628375143","21.6272709773585","22.4892452796175","10.9072096295158","8.43929928706528","9.69864918113234","4.53133633905864","10.2577988014688","5.04987452088068","11.7431922421827","10.5691555091862","9.05040562883023","10.9598185963713","4.11611416688602","3.20881537052793","7.13731115956129","9.44060404599931","7.65678652499615","8.25701669606885","9.91046264972917","11.39502257417","4.66341445222172","4.87515130573047","11.1466473229884","14.8841181487433","15.0813063218007","15.025611199414","12.8289700142411","11.2331779874574","8.12328189698925","2.34144364451956","6.91593245347717","8.59697289548799","6.64323511495049","8.62556084294128","10.8958773786411","9.77370943282023","10.3556861771914","11.4537843505984","12.7492513671412","8.41383766716184","8.4001162123258","11.3571192378909","9.38151105255105","7.98900970774827","7.37794317475486","6.7565947958568","5.73501517617068","5.84855959830489","5.69531547188633","5.64299000530085","4.73522371775363","1.45578088664047","8.01871026566603","3.85292909372539","",
"Early-demographic dividend","EAR","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","5.89177278582338","6.00291791494607","8.57139751673586","9.38046996911908","11.7273677877699","8.62544841321041","10.3417454204865","11.545757707891","6.42945369533395","-2.71942883216661","11.365161571813","3.26878711864589","-2.28010628758312","4.61194335122957","0.275992462169583","3.86988480529247","-3.64028589999842","-4.65033564646352","0.926512936157067","-1.33256234201809","4.78295937478266","2.54443773344151","4.31107041252929","2.94718047246938","7.75886986956435","6.80259354415055","3.5835552065781","2.57194422375635","4.03099082165062","2.01914138388368","6.7660059645785","4.82207148577483","1.11887570703438","0.389433017088621","5.37698501600694","-0.553305573080806","1.51418805283585","6.09594525123345","6.46337922010238","5.73635676152529","6.33073868920302","4.4504319938253","2.86381753918536","-1.53598543640075","6.42930924646026","4.28618328062642","2.93420651075043","2.35058216149035","3.50709241692965","3.87404979640651","4.11362669423079","4.02097814113891","2.82357486786422","-0.130638680685252","-4.12535373894352","7.66856249326462","4.87021243665779","",
"East Asia & Pacific","EAS","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","-18.8558233946576","-1.76382619011365","7.5246460530912","12.1719325593439","13.7100919045739","13.5496352746957","-2.11464270602431","4.32510598737339","21.3814177731291","21.2960168534851","11.8648627044057","9.79900286186496","11.5975353487211","5.0386617340932","10.1828821238627","7.71259654210037","12.4607565855214","11.7251799498419","8.25445066187743","8.38710270295668","5.26699583243972","3.48334820636187","8.83043430734909","10.5445164374257","5.95894208904639","8.99234131832503","10.5253042624941","10.449035474807","4.83543166512852","5.67382135657517","8.26601162015169","9.26684779838827","11.2302763980202","12.2743795375186","7.06336561455242","6.95922113891676","3.71639117901275","-0.497740021004645","4.0133772716824","6.0353306176191","1.35409416320407","4.51473345438768","6.81735734110651","7.01108217354674","7.01876357057394","7.65687335812886","8.63103961925246","4.81739301860844","0.966945123123296","11.1430737956778","5.78597782532083","5.74488856225206","5.616192458059","5.67440102050389","4.55115606301123","4.531270549642","5.04127817879665","4.74857833073446","3.18860805723492","0.465942602096732","7.50252181386286","2.82708440078687","",
"Europe & Central Asia (excluding high income)","ECA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.32885244340551","-18.2892841018704","-11.4618967892118","-18.6747931503409","-3.50533119018493","-2.38929381620031","3.35996221165631","-0.835093831615936","4.16439779439526","10.4517391328722","2.71605080053921","5.13656134500984","9.35064603078534","10.5985809724975","6.24653551033001","7.97672328210469","6.7240503405571","1.60571942711749","-8.78113910640123","7.54903483742986","8.48034113784986","3.27394863672583","3.24080147068078","1.2576281644278","0.774525994438719","2.47478671840699","4.46709088382346","2.27357711591421","0.935271426148418","-1.14505956780792","7.53063170253374","-0.513216753530529","",
"Europe & Central Asia","ECS","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.84121339338759","-4.26741331848139","-0.149653812080814","1.26733340821299","0.290937257670691","2.10006804479519","2.02745271222673","2.79690064823654","4.62578530284301","1.82364299200447","1.01157575857351","1.81736443840681","3.3961814958038","1.95675717077677","4.40949153185815","3.12969225230782","-1.00906044455732","-9.95581264139007","4.87006130729222","2.69658682768477","-0.950400180134764","-0.103990591100896","1.84180347733157","2.81437889300513","2.04041161230317","3.28591295591166","2.09362659466213","0.912686414980101","-4.23975089535374","6.62290389295744","1.26074035148092","",
"Ecuador","ECU","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","8.02243241904334","0.539953110484518","5.18763091393124","14.6120783234216","10.5446030674608","-2.14675129408795","8.68075232382512","1.11257648365888","6.14919852861797","8.26087730971533","16.767583860078","10.301244125443","29.6301592331622","7.44108037381514","9.60921675293405","8.26695481491868","-3.01387742686676","7.90183983155561","1.00673619347175","-2.2692567333289","0.764907834796503","-0.269528544205755","3.02167603507841","3.16270719726074","4.59262596969403","3.8258949154139","-7.66236039005157","13.0269277236182","-0.361891501934977","2.21658562628681","2.30400997636583","1.9738457331494","3.81405283236549","7.20491764607634","-0.345394968407433","-1.61735638792324","1.75082962547157","0.458845694828199","-6.35809008459401","10.9562665123411","6.16061581220946","4.55237051914065","2.72874251523214","15.2133566608802","4.42615118536942","4.60519912955755","-0.832352921926898","6.65813739127634","-0.174383779700023","3.1002209481598","8.96354443522111","6.53127814707888","4.37377121410265","3.64206719020541","-0.49274068187907","-1.50863781791503","0.0282634265911241","-1.00576906122298","0.162965794578284","-9.98182510153769","0.487051029460986","1.08263187784155","",
"Egypt, Arab Rep.","EGY","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","9.30968967652173","17.0625724217124","7.89408562392271","12.1788990822306","3.20997750972498","2.59508716262656","-0.521336165018411","-4.98835403772321","13.5852911141716","6.31286001784316","7.78652668306417","3.19264069310093","2.1630833772293","7.71204927010312","16.6137590602253","12.9644737763326","12.3760751102535","13.2974994179005","9.72050330034165","14.1405012748586","14.9072472777115","2.30534330937347","10.3008744630998","11.9994625115561","11.5656868618502","2.88203032581103","2.55043378172499","5.62125748588247","6.13705619821174","5.40161582278111","5.30216645471006","1.50394035539496","2.22690131745213","5.45157390052991","5.01263243359284","4.91084063442946","4.60195411672113","6.73583190370923","6.68375777538645","7.40253971949909","0.290354563462685","1.73081244339772","2.71992621138408","3.39629601685027","11.2438102007363","6.95378191448552","7.39203707926825","5.38458614944111","4.82722835949725","0.427895333611957","1.19670859267073","1.2523579314707","2.69584257133543","2.22342866059677","1.27141643352032","2.47534519220677","6.32716721450886","5.45799533474316","0.612534485716694","-1.16765214695886","6.85886604354987","",
"Euro area","EMU","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.138117682691586","-3.94831450048353","2.78694034083995","1.47845395576678","-0.17735974130521","2.03301513054468","2.24607014866589","2.33240875198236","4.59466253221994","1.38410033554595","0.128397792424551","0.5711829740697","2.49978104696127","1.28495597941473","3.61756472568725","3.13910277625382","-1.95045336081779","-11.0835096600414","5.1986573018671","1.53686670150364","-2.18435467207063","-1.40907649270092","1.61323325503248","3.00636080992346","2.51438011668867","3.03569476479339","1.87734387571167","0.576799192494875","-5.97001188211865","7.70856344172066","1.49122054430057","",
"Eritrea","ERI","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.4339137799112","13.9555533426276","21.2168486096411","36.9369332606982","19.7525085217725","-6.46173710875412","2.81079435364084","-6.36561442327486","-8.30094419283027","8.189224918623","13.6305467138341","4.56895269670304","-9.00187875318407","-7.88460587525873","1.73551106566983","1.4438415573247","-0.242262380154116","","","","","","","","","","","","","","",
"Spain","ESP","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65350879402682","4.09527727252453","4.68023920164546","5.39474761441268","5.19283800054376","4.67680795549647","1.54140996096505","2.27566589087147","1.03968149140516","2.55471726301634","2.62400757520578","1.28644179072697","-1.02273921726639","-9.67853843131286","-3.01116990005879","-4.79296229396243","-6.55968014396917","-5.75514078973069","0.653553819385877","3.62723080680148","4.036282646064","3.45685263405686","0.574421500021472","2.25468267112878","-12.128991859737","3.761609539419","2.71320846286622","",
"Estonia","EST","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.96732940253155","13.4859694349537","6.6946588979385","-6.02717845282481","20.0646161664428","8.87261007789537","7.29112590478964","8.9017833927406","3.80776958286975","12.3103207137096","9.39697971182196","7.26170371374506","-2.9007041436585","-23.6253476449904","10.972037104767","15.2433561316193","2.73636712342076","1.8435837598502","2.70745329703711","0.24623174616039","6.17382173005208","6.3289356963482","4.85699450244579","-2.96130877057823","-0.499091323492024","7.13172255303299","-2.96056843975656","",
"Ethiopia","ETH","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","8.91868161373708","7.65743152221476","4.66513747651791","8.14103503387875","4.39345391008568","6.05641976425389","-4.11062620173743","-1.48140296997508","-4.8689577885323","-18.431284016881","-19.8621420543344","26.8978086319581","7.20944772559848","8.12629156272202","4.34159205344653","3.67811296222116","5.20639055921073","5.48374362998005","5.34870818828782","5.11418072689038","8.32587444991151","6.47558414903848","11.645205480026","9.43116885340199","10.1640744205766","9.52325506375561","10.1303277120347","9.67330814329088","10.8171558199689","15.0108643376322","19.6378248704362","24.1027158884595","17.0423338419605","19.8461930613355","23.9440502993324","20.5721407986645","12.7399495368512","12.5557168744479","9.63511489884483","7.2660689234","4.902239305859","",
"European Union","EUU","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.260499594701429","-3.97923411925376","3.12673176959322","2.05340335761058","0.101533642668542","2.04192061160333","2.21826388882936","2.39866769407438","4.54009754813018","1.39191624906336","0.383500364402138","0.856821675790911","2.96329783101505","1.60640439904152","4.17040421253367","3.403943705606","-1.32717565255295","-10.546202807537","5.22962521536148","2.05412093075876","-2.25042446762652","-1.57341968897389","1.98223571298446","3.30907448723359","2.41949783307246","3.18965463832642","2.06890008407356","0.786389599413823","-5.76072678154121","7.25680752248456","1.96932371070943","",
"Fragile and conflict affected situations","FCS","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","-3.1684602454515","0.721192034497719","1.82158879996177","5.29776140196051","7.08599403746047","0.974628712871279","1.94193350697105","3.4867555889536","0.722506626002968","3.29464350082907","1.98911222780569","4.05460890987477","5.57692940054586","7.71171395645808","-0.511812162044933","-10.4109748299715","-2.88087204775501","-1.19254409406734","4.28682511241082","0.940123837001977","6.16950894434274","9.45005747474137","8.11729589298547","5.37334798946803","9.59947599524513","1.08902563194475","2.81366323626014","3.32232989032053","4.94692363186644","3.76509869390161","8.6898092065415","8.32070773035194","-2.5417597787817","-17.9132299571099","8.13488474910069","0.107788659889607","-7.66517533926151","-0.522739153162576","-0.974170338332186","0.549024410155937","3.86481274738659","6.19515722410054","-2.36294374206371","0.70492884742248","-1.27833199198936","-0.0246464186857764","0.043615952060378","",
"Fiji","FJI","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","12.5975201078027","13.1538924520571","9.79762400519442","-9.89329708526941","9.68782201387279","0","7.55644607880166","9.48904752439881","-4.25000517645903","-4.7867701268475","3.10785755756467","11.1702272420986","-0.0797578619640831","15.961699668612","1.37646977282937","6.31363639011073","-5.87483729717572","-7.32699370898007","2.12297733055837","-6.88172884342536","11.5473405154991","-15.0448507361427","-6.49877643104075","28.6863564183994","3.04991619939408","-1.58751934834656","10.1736923930703","5.53963697119615","3.93666694881813","1.71961872570543","7.40554005654339","3.03422343769559","1.20613158546938","8.06377089113268","-5.44256941178557","7.27053396032018","2.25925482979106","0.842296659187113","10.0232828817118","-6.6334776043377","0.663292408403521","-5.15156013392765","14.0859392330628","1.04293909372133","6.53335477308788","-9.79010354410133","-2.24049289757711","4.42269400726303","14.3852297863565","6.89294136337439","7.24196097733576","4.20888446717302","5.48604268451514","-0.896546920285857","-10.194222070104","-6.68234770594462","5.70239712278831","",
"France","FRA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","7.93744172029361","6.64026645115111","7.35334366114424","9.77877024602141","6.59070973443059","5.88462546172136","4.91483635907188","3.25896806306108","7.11245910402469","9.12348104246317","7.70697931245424","2.43567153896169","6.23608110619864","5.67902055900871","-2.24467070245882","3.08302238360972","3.19167217318123","1.23668304734164","0.990188418257105","0.594786512767698","-1.1296313509428","-0.0703546888609026","0.0853907678755519","-1.01840223511951","0.631659726915416","1.38620525322686","1.18458164125674","5.27224465023663","3.95616033404735","4.03637490979405","0.712149709247285","1.35427153040651","-4.13674373232838","0.774066587160902","3.05239355178529","-0.328624584459945","0.998816111331706","3.97042616335975","3.80267689957081","5.28560205608038","2.42439281717826","0.451407216298307","1.15130967517263","2.34412937306017","1.31315516683163","1.91834983141305","2.6438057660806","-2.94646764133404","-5.95800608821794","0.468514131917175","1.37609552323154","-0.975949074249186","0.665773923509079","-0.428811332080286","0.143314266478399","-0.0582338503020452","1.37029390467298","1.84610501593583","1.93292365655773","-9.51112395887989","4.66812271368853","-1.15465571468853","",
"Faroe Islands","FRO","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-9.37603988950102","-16.6688037675145","15.4672560553391","0.740215765020864","6.55045728132573","3.03775895441952","-12.2145180901055","-4.56252651543511","-3.90531538657653","-2.42589984829623","-20.865782153091","-7.70992837193731","10.3721170001527","35.4904555558439","18.0383019470156","11.9297809168934","-1.29006696752123","-20.0527665739907","-28.6219838485511","-6.20083890170783","6.39585924354378","2.85441699757621","-7.34956170038524","-2.52453279457391","-10.8704301721984","-7.2265766934856","-4.50964594243767","",
"Gabon","GAB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-6.57202944136415","4.87713374506191","-3.11214451756557","13.4945541810153","0.130123746134743","1.75438578719267","-17.8160916746539","-0.466200758456196","23.9461358306265","16.4855928185657","-8.08596917673935","1.0470896156169","6.27274050799275","9.05231443181678","5.23671983046742","3.56801909408075","3.65249452612706","1.34504224158599","-13.5132170671352","-9.37222574618568","0.839630562832255","-0.602700329921319","3.3542386948268","1.39900588340009","2.15931400388092","-14.2041173070872","3.11453827225792","-12.5135491220053","-3.60080783210212","13.218673577161","8.26725553697101","-0.126231523189603","2.41656751373687","0.609903745280874","2.30320157108848","-0.178731508903709","-6.60567917811127","-0.843786754155701","6.85676286594071","-2.35144672014826","0.459642611304176","6.02117774077759","",
"United Kingdom","GBR","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.84102165691438","-0.948727058471945","1.01672517169473","3.63913117059758","1.54850783255289","2.89628830053528","1.06853514273656","4.31625736540897","5.03858471654483","1.52833909793502","2.94225599227669","0.958375012886336","1.22784095882945","-0.254568763320918","-0.908472613776539","3.23480882940876","-1.59727775085101","-3.47416670786534","-9.42981607474731","0.402775378792668","-1.94720533161642","0.0991601596401068","2.83806070218013","2.48275283331","4.57644555178744","-0.494211658582444","1.51605883494013","1.62116172224268","1.38782191355664","-2.07405375380652","-0.297785409884398","-0.948144070636317","",
"Georgia","GEO","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7173232245286","9.18658476512468","13.1772638478919","14.4752121017607","-4.69569564529152","-3.78907252433655","-6.0089882812761","10.0451905334675","11.5409001158006","3.06130351061613","8.495639118965","3.50646621636852","6.66932874318651","4.57599583693514","-0.648786464991986","2.56402626166852","-6.62680965410772","0.530358567601581","15.3029935072484","",
"Ghana","GHA","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08452481045954","15.0700626638991","4.4868282801532","6.94739665261793","41.6397703726642","11.043570404346","4.98557141253939","1.13094972038969","1.15130193146381","4.32268740848467","15.6144203810797","10.5029940796845","6.36581198422543","-2.49614161540688","-0.478522570675352","0.925906873723918","",
"Gibraltar","GIB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.23325635226477","3.06418672599405","3.10639075326296","3.53482193170409","-0.927361283911139","1.11148310014275","7.06913549598811","1.906103384552","6.76278798827161","7.96782082962366","3.3107873996137","4.83905242989118","6.23779757620821","4.40622143221987","5.15019730165169","5.07681629562147","0.0842480885510923","2.99389954003679","3.75822671106675","0.999557911378986","1.8099071716241","7.30424342463283","-4.35535885301667","1.24764997875049","0.715785911996633","3.97263790778925","-4.47023758991092","6.66201133197197","-3.0038646492025","18.9157035819664","23.5755381121259","11.0902779101543","0.988501858866272","9.35208124291265","2.65586460088716","4.69999999669805","",
"Gambia, The","GMB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.82144397092516","3.93513684078842","2.58957314675187","-1.01820237306352","-0.733118733838467","2.89917604149062","4.48345512497099","5.16427223695912","3.62913945824255","9.57310156193938","22.6122665876278","19.2200111077855","-3.54776079990233","2.02805079893247","14.7713803705353","8.22095023253576","10.4038577872846","5.58907042890749","",
"Guinea-Bissau","GNB","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.62839083486963","16.2748922192568","6.76009710880601","-14.0222851590763","7.00649194517912","4.16142369225238","-5.56130813702649","5.11444104344648","4.68522502553404","6.79011064289125","-0.911670943161496","4.98283472290338","4.69961692983276","2.78422273781902","5.12415349887134","3.59591020961001","11.9056730125323","0.543498040891933","4.15770997341356","-0.695229933339164","","","",
"Equatorial Guinea","GNQ","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2185912221965","18.0655283493052","0.775734990342229","-14.2393206877253","6.51969735207811","7.80411617304242","-9.22476331869902","0.116608325176216","-12.2501838885566","-11.0336793500251","-6.59633358019197","-11.7178567170294","-8.70982281303532","-3.5111949275865","-5.88530586967573","3.13236994291491","",
"Greece","GRC","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.20698001972039","1.98988875760477","4.98414914198746","9.64118876170295","3.52824540313151","6.90459860801589","5.04422568937821","8.39067512228648","1.84099499747904","-3.15361935508493","8.76852750247863","-1.93426964180294","-12.6409702837842","-0.463298450302958","-14.1250416001659","-11.8720763383172","-5.86118589545723","-6.49438510334915","-6.38921135419605","-0.783988337558526","2.18086409530314","-2.18629994222731","3.69671992860987","1.33044838603863","-0.280807063943087","12.4846288834054","-3.43242357272263","",
"Grenada","GRD","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","9.69912193761462","13.5907367172991","-5.28205472098996","5.86346798805278","13.6983682370804","-4.51309959113213","-5.33272097693259","13.9012388718262","12.3469343459611","16.2568603706885","8.22730218471936","1.38054170003257","0.516026804949107","7.10150295396303","0.445704021301367","-1.12176439029969","5.44225773363883","5.32470499959695","5.33529830828776","8.2805011360402","16.7011595042315","8.11541321528007","12.0564812163807","-8.99224352532772","2.41946677938481","13.7625008709741","-0.646239925532484","57.8138220651466","-21.357236804827","-1.83784848912424","-4.38990782453047","-19.3119237508993","-1.12187532548224","-5.90100597754774","-8.69194716659565","10.8301870784372","-1.66500803796983","5.32871433575959","8.15964523281596","15.0539838731721","10.0730533943102","-0.571952732962828","-14.8206436207739","15.3319317023445","17.3760530313493","",
"Greenland","GRL","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8502358490566","7.77397430173141","-12.0972196648868","11.6778382907415","20.8618587639501","-4.31425800193986","3.2275067915501","3.02839860167327","7.89935188715212","-2.14119143523426","8.10225303292896","5.95524382097527","10.1629732370835","-12.0840129338713","-1.12941023304258","6.06379826842678","10.8755703156523","-10.6318058393752","","",
"Guatemala","GTM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","10.9290368325396","-1.44741993002953","5.42800511499524","10.5284928681598","5.82256668381413","10.1272476675512","8.53306783844275","7.08881175745071","6.5731035565275","3.08966504306103","5.80423153414182","8.00513718659684","10.3050715337008","2.55731865114164","2.06151368533278","23.9427598250577","11.7382181345238","6.29037008457661","7.23776026396834","6.93519140552937","1.52667944166345","-6.60242430171935","-9.82429841863549","-7.33309598652396","-2.47534237141646","2.54067644874651","4.52102780895758","5.32620158347254","3.87346273658513","-0.14956620177459","2.4688907511115","9.48159740136421","2.22824291001614","2.45150699538502","5.37424478055308","3.49017265539064","6.52409886831249","6.27286975114825","4.17320236701333","-2.54242990884256","2.98020143358595","5.77715551255353","0.596185497288346","0.339768742504631","2.68560777547381","6.49312951245231","5.39257168473316","0.952688118912278","-2.84502542725434","0.279577168790141","4.2353211682949","1.43257436609474","3.35524418118376","7.19117535607852","2.91083963395677","1.74396979140559","1.8127799178598","2.57844180918616","4.24279580164031","-0.82714706960661","8.57776256587739","4.63721592364097","",
"Guam","GUM","Industry (including construction), value added (annual % growth)","NV.IND.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
